level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
45,46,28.0,1.0,47.0,248,46.830000000000005,51.61200000000001,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.33'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.2'}]","[91, 117, 30, 35, 38, 216, 218]",True,252419.0,42.21000000000001,40.120000000000005,,,,,,,,,,,1.7833333333333332,,,,5.0,6.0,4.0,4.0,0.0138454,0.01262646,-0.00121894,Monaco,Le Havre,6.0,Denis Zakaria,DMC,True,-2.3098247054699215,0.0,-111.90105421982669,D. Zakaria,3.0,Monaco
46,47,29.0,1.0,51.0,248,42.21000000000001,40.120000000000005,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '29.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.96'}]","[91, 117, 30, 36, 38, 216, 218]",True,456749.0,47.25,19.788000000000004,,,,,,,,,,,1.85,,,,4.0,4.0,5.0,2.0,0.01262646,0.01429128,0.0016648199999999991,Monaco,Le Havre,13.0,Christian Mawissa,DC,True,3.614498267631838,0.0,-76.07785968426167,C. Mawissa,3.0,Monaco
47,48,30.0,1.0,53.0,248,47.25,19.788000000000004,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.47'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,117973.0,63.315,2.924,,,,,,,,,,,1.8833333333333333,,,,5.0,2.0,7.0,0.0,0.01429128,0.0174506,0.00315932,Monaco,Le Havre,3.0,Eric Dier,DC,True,7.479231097283041,0.0,-46.38997074601045,E. Dier,3.0,Monaco
48,49,30.5,1.0,55.5,248,63.315,2.924,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,361839.0,61.425000000000004,7.752000000000001,,,,,,31.0,,,,,1.925,,,,7.0,0.0,7.0,0.0,0.0174506,0.0174506,0.0,Monaco,Le Havre,4.0,Jordan Teze,DR,True,0.0,1.124001449750196,111.37867609057824,J. Teze,3.0,Monaco
49,50,31.0,1.0,58.0,248,61.425000000000004,7.752000000000001,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.10'}]","[91, 117, 30, 35, 37, 216, 218]",True,361839.0,49.245,28.424,,,,,,,,,,,1.9666666666666668,,,,7.0,0.0,5.0,3.0,0.0174506,0.01484598,-0.00260462,Monaco,Le Havre,4.0,Jordan Teze,DR,True,-5.163315779667492,0.0,120.50671054436998,J. Teze,3.0,Monaco
50,51,31.5,2.0,0.0,248,49.245,28.424,2.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,456749.0,50.08500000000001,32.708000000000006,,,,,,32.0,,,,,2.0,,,,5.0,3.0,5.0,3.0,0.01484598,0.01484598,0.0,Monaco,Le Havre,13.0,Christian Mawissa,DC,True,0.0,1.102934766234533,78.90627698844203,C. Mawissa,3.0,Monaco
51,52,32.0,2.0,2.0,248,50.08500000000001,32.708000000000006,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '37.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.05'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.3'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.7'}]","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,456749.0,68.985,65.48400000000001,,,,,,,,,,,2.033333333333333,,,,5.0,3.0,7.0,7.0,0.01484598,0.0174506,0.00260462,Monaco,Le Havre,13.0,Christian Mawissa,DC,True,7.093782757761424,0.0,60.03046882651488,C. Mawissa,3.0,Monaco
52,53,32.5,2.0,4.0,248,68.985,65.48400000000001,2.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,320313.0,71.4,63.648,,,,,,33.0,,,,,2.0666666666666664,,,,8.0,7.0,8.0,7.0,0.02122129,0.02122129,0.0,Monaco,Le Havre,12.0,Caio Henrique,DL,True,0.0,3.026103513456526,-37.243856086421395,C. Henrique,3.0,Monaco
53,54,33.0,2.0,6.0,248,71.4,63.648,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.08'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '80.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.4'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,320313.0,74.97000000000001,54.400000000000006,,,,,,,,,,,2.1,,,,8.0,7.0,8.0,6.0,0.02122129,0.02401521,0.0027939199999999983,Monaco,Le Havre,12.0,Caio Henrique,DL,True,8.506579028979047,0.0,-68.89194508075725,C. Henrique,3.0,Monaco
54,55,34.0,2.0,7.0,248,74.97000000000001,54.400000000000006,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.8'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.77'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,262838.0,73.92000000000002,59.704,,,,,,,,,,,2.1166666666666667,,,,8.0,6.0,8.0,7.0,0.02401521,0.02122129,-0.0027939199999999983,Monaco,Le Havre,18.0,Takumi Minamino,AMC,True,-4.028167031245452,0.0,101.19771019845857,T. Minamino,3.0,Monaco
55,56,35.0,2.0,8.0,248,73.92000000000002,59.704,2.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.22'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 120, 29, 36, 38, 217, 218]",True,320313.0,90.09,58.61600000000001,,,,,,,,,,,2.1333333333333333,,,,,,,,,,,Monaco,Le Havre,12.0,Caio Henrique,DL,True,11.552468854684847,0.0,-3.8493499795512323,C. Henrique,3.0,Monaco
56,57,23.0,2.0,11.0,217,12.495000000000001,5.848,2.0,FirstHalf,BallRecovery,Successful,[],[93],False,486033.0,,,,,,,,,,,,,2.183333333333333,,,,,,,,,,,Le Havre,Monaco,26.0,Simon Ebonog,MC,True,0.0,0.0,,S. Ebonog,3.0,Monaco
57,58,24.0,2.0,12.0,217,12.495000000000001,5.848,2.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '33.2'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.12'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 118, 120, 128, 36, 37, 216, 218]",True,486033.0,45.464999999999996,9.928,,,,,,,,,,,2.2,,,,,,,,,,,Le Havre,Monaco,26.0,Simon Ebonog,MC,True,32.47647619062029,0.0,7.054423466315325,S. Ebonog,3.0,Monaco
58,59,36.0,2.0,14.0,248,69.51,50.79600000000001,2.0,FirstHalf,Interception,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 101, 56]",True,447689.0,,,,,,,,,,,,,2.2333333333333334,,,,,,,,,,,Monaco,Le Havre,15.0,Lamine Camara,DMC,True,0.0,0.0,,L. Camara,3.0,Monaco
59,60,38.0,2.0,15.0,248,71.505,50.864000000000004,2.0,FirstHalf,BallRecovery,Successful,[],[93],False,262838.0,,,,,,,,,,,,,2.25,,,,,,,,,,,Monaco,Le Havre,18.0,Takumi Minamino,AMC,True,0.0,0.0,,T. Minamino,3.0,Monaco
60,61,37.0,2.0,16.0,248,71.61,47.804,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '61.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.32'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,262838.0,75.915,41.548,,,,,,,,,,,2.2666666666666666,,,,8.0,5.0,8.0,4.0,0.0241224,0.02385149,-0.0002709099999999992,Monaco,Le Havre,18.0,Takumi Minamino,AMC,True,6.0824550210930575,0.0,-55.46660821077333,T. Minamino,3.0,Monaco
61,62,37.5,2.0,17.0,248,75.915,41.548,2.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,426648.0,77.49,44.336000000000006,,,,,,39.0,,,,,2.283333333333333,,,,8.0,4.0,8.0,5.0,0.02385149,0.0241224,0.0002709099999999992,Monaco,Le Havre,11.0,Maghnes Akliouche,AMR,True,0.0,0.6608196362541463,60.53697899510486,M. Akliouche,3.0,Monaco
62,63,39.0,2.0,18.0,248,77.49,44.336000000000006,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.75'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.3'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,426648.0,74.865,58.82000000000001,,,,,,,,,,,2.3,,,,9.0,5.0,8.0,6.0,0.02855202,0.02401521,-0.004536810000000002,Monaco,Le Havre,11.0,Maghnes Akliouche,AMR,True,-9.652738346858495,0.0,100.27246889437683,M. Akliouche,3.0,Monaco
63,64,40.0,2.0,19.0,248,74.865,58.82000000000001,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.29'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '87.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.9'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,320313.0,91.98,63.988,,,,,,,,,,,2.3166666666666664,,,,8.0,6.0,10.0,7.0,0.02401521,0.03485072,0.010835510000000003,Monaco,Le Havre,12.0,Caio Henrique,DL,True,6.3478566256767195,0.0,16.80207656294298,C. Henrique,3.0,Monaco
64,65,41.0,2.0,24.0,248,90.92999999999999,63.580000000000005,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.28'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.9'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,426648.0,82.11,62.35600000000001,,,,,,,,,,,2.4,,,,10.0,7.0,9.0,7.0,0.03485072,0.02756312,-0.007287600000000002,Monaco,Le Havre,11.0,Maghnes Akliouche,AMR,True,-3.686155178249713,0.0,-172.0992105761602,M. Akliouche,3.0,Monaco
65,66,42.0,2.0,25.0,248,82.11,62.35600000000001,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '79.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.07'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.6'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,320313.0,83.37,64.668,,,,,,,,,,,2.4166666666666665,,,,9.0,7.0,9.0,7.0,0.02756312,0.02756312,0.0,Monaco,Le Havre,12.0,Caio Henrique,DL,True,-1.0864930019751782,0.0,61.41038021412187,C. Henrique,3.0,Monaco
66,67,43.0,2.0,26.0,248,80.85000000000001,64.396,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.36'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.9'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,426648.0,76.755,53.17600000000001,,,,,,,,,,,2.4333333333333336,,,,9.0,7.0,8.0,6.0,0.02756312,0.02401521,-0.0035479100000000013,Monaco,Le Havre,11.0,Maghnes Akliouche,AMR,True,4.682486826867802,0.0,-110.05073026460336,M. Akliouche,3.0,Monaco
67,68,43.5,2.0,28.0,248,76.755,53.17600000000001,2.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,447689.0,76.23,47.940000000000005,,,,,,44.0,,,,,2.466666666666667,,,,9.0,6.0,8.0,5.0,0.02953272,0.0241224,-0.00541032,Monaco,Le Havre,15.0,Lamine Camara,DMC,True,0.0,2.170099807582421,-95.72576078228437,L. Camara,3.0,Monaco
68,69,44.0,2.0,30.0,248,76.23,47.940000000000005,2.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.43'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '46.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.2'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '100.0'}, {'type': {'value': 155, 'displayName': 'Chipped'}}]","[91, 120, 124, 128, 36, 38, 217, 218]",True,447689.0,105.0,13.056000000000001,,,,,,,,,,,2.5,,,,,,,,,,,Monaco,Le Havre,15.0,Lamine Camara,DMC,True,11.025305591457567,0.0,-50.486458758895814,L. Camara,3.0,Monaco
69,70,26.0,2.0,55.0,217,4.41,40.596000000000004,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.69'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '3.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.6'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}]","[91, 117, 30, 35, 38, 215, 218]",True,235829.0,3.8850000000000002,17.408,,,,,,,,,,,2.9166666666666665,,,,0.0,4.0,0.0,2.0,0.00941056,0.0088799,-0.0005306600000000005,Le Havre,Monaco,99.0,Mory Diaw,GK,True,-1.6612236151490123,0.0,-91.29701336673779,M. Diaw,3.0,Monaco
70,71,27.0,2.0,56.0,217,3.8850000000000002,17.408,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '11.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.24'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.4'}]","[91, 117, 30, 36, 38, 215, 218]",True,457079.0,12.075000000000001,3.196,,,,,,,,,,,2.9333333333333336,,,,0.0,2.0,1.0,0.0,0.0088799,0.00779616,-0.0010837399999999997,Le Havre,Monaco,15.0,Ayumu Seko,DC,True,4.5696418019230265,0.0,-60.04628924057634,A. Seko,3.0,Monaco
71,72,28.0,2.0,58.0,217,12.075000000000001,3.196,2.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.13'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}]","[91, 118, 120, 29, 36, 37, 215, 218]",True,486031.0,27.405,5.236000000000001,,,,,,,,,,,2.966666666666667,,,,,,,,,,,Le Havre,Monaco,93.0,Arouna Sangante,DR,True,15.142841416596937,0.0,7.579954026646122,A. Sangante,3.0,Monaco
72,73,46.0,2.0,59.0,248,77.175,65.41600000000001,2.0,FirstHalf,Interception,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 101, 56]",True,447689.0,,,,,,,,,,,,,2.9833333333333334,,,,,,,,,,,Monaco,Le Havre,15.0,Lamine Camara,DMC,True,0.0,0.0,,L. Camara,3.0,Monaco
73,74,47.0,3.0,0.0,248,73.815,64.668,3.0,FirstHalf,BallRecovery,Successful,[],[93],False,447689.0,,,,,,,,,,,,,3.0,,,,,,,,,,,Monaco,Le Havre,15.0,Lamine Camara,DMC,True,0.0,0.0,,L. Camara,3.0,Monaco
74,75,48.0,3.0,0.0,248,73.815,64.668,3.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.71'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.8'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,447689.0,61.845,56.984,,,,,,,,,,,3.0,,,,8.0,7.0,7.0,6.0,0.02122129,0.01870347,-0.0025178200000000005,Monaco,Le Havre,15.0,Lamine Camara,DMC,True,-5.155745788065559,0.0,-147.30204540942964,L. Camara,3.0,Monaco
75,76,29.0,3.0,4.0,217,41.160000000000004,17.0,3.0,FirstHalf,Challenge,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '291'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",[55],False,438661.0,,,,,,,,,,,,,3.066666666666667,,,,,,,,,,,Le Havre,Monaco,14.0,Rassoul Ndiaye,MC,True,0.0,0.0,,R. Ndiaye,3.0,Monaco
76,77,291.0,3.0,4.0,248,63.839999999999996,51.00000000000001,3.0,FirstHalf,TakeOn,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '29'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 54]",True,252419.0,,,,,,,,,,,,,3.066666666666667,,,,,,,,,,,Monaco,Le Havre,6.0,Denis Zakaria,DMC,True,0.0,0.0,,D. Zakaria,3.0,Monaco
77,78,49.0,3.0,5.0,248,63.945,58.412000000000006,3.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.25'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,252419.0,60.27,62.968,,,,,,,,,,,3.0833333333333335,,,,7.0,6.0,6.0,7.0,0.01870347,0.01473596,-0.0039675100000000005,Monaco,Le Havre,6.0,Denis Zakaria,DMC,True,-5.526261927849426,0.0,128.89064112222064,D. Zakaria,3.0,Monaco
78,79,50.0,3.0,6.0,248,58.48500000000001,61.608000000000004,3.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.62'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.7'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,447689.0,55.964999999999996,32.980000000000004,,,,,,,,,,,3.1,,,,6.0,7.0,6.0,3.0,0.01473596,0.01689528,0.0021593199999999993,Monaco,Le Havre,15.0,Lamine Camara,DMC,True,5.045490455392375,0.0,-95.03053528176885,L. Camara,3.0,Monaco
79,80,51.0,3.0,8.0,248,54.285000000000004,35.088,3.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '64.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.48'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,361839.0,71.19,43.928,,,,,,,,,,,3.1333333333333333,,,,6.0,4.0,8.0,5.0,0.01689528,0.0241224,0.00722712,Monaco,Le Havre,4.0,Jordan Teze,DR,True,15.48917094327026,0.0,27.606067420858274,J. Teze,3.0,Monaco
80,81,52.0,3.0,11.0,248,71.19,45.15200000000001,3.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '80.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.92'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,262838.0,84.73500000000001,62.764,,,,,,,,,,,3.183333333333333,,,,8.0,5.0,9.0,7.0,0.0241224,0.02756312,0.0034407200000000013,Monaco,Le Havre,18.0,Takumi Minamino,AMC,True,0.4159673070430685,0.0,52.43691104268279,T. Minamino,3.0,Monaco
81,82,52.5,3.0,12.5,248,84.73500000000001,62.764,3.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,320313.0,91.35000000000001,58.208,,,,,,53.0,,,,,3.208333333333333,,,,10.0,7.0,10.0,6.0,0.03485072,0.04066992,0.005819199999999997,Monaco,Le Havre,12.0,Caio Henrique,DL,True,0.0,7.394581637105301,-34.55665031429227,C. Henrique,3.0,Monaco
82,83,53.0,3.0,14.0,248,91.35000000000001,58.208,3.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.02'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.4'}]","[91, 124, 126, 36, 38, 217, 218]",True,320313.0,95.97000000000001,43.452000000000005,,,,,,,,,,,3.2333333333333334,,,,,,,,,,,Monaco,Le Havre,12.0,Caio Henrique,DL,True,14.719027644192334,0.0,-72.61502809467675,C. Henrique,3.0,Monaco
83,84,30.0,3.0,17.0,217,11.97,11.628000000000002,3.0,FirstHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,444157.0,,,,,,,,,,,,,3.283333333333333,,,,,,,,,,,Le Havre,Monaco,6.0,Etienne Youte,DMC,True,0.0,0.0,,E. Youte,3.0,Monaco
84,85,54.0,3.0,18.0,248,90.825,22.236000000000004,3.0,FirstHalf,MissedShots,Successful,"[{'type': {'value': 81, 'displayName': 'HighRight'}}, {'type': {'value': 215, 'displayName': 'IndividualPlay'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '41.7'}, {'type': {'value': 63, 'displayName': 'BoxRight'}}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '39.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 7, 90, 10, 1, 3, 12]",True,361839.0,,,,,41.7,26.724,True,,,,,,3.3,,,,,,,,,,,Monaco,Le Havre,4.0,Jordan Teze,DR,True,0.0,0.0,,J. Teze,3.0,Monaco
